age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,CLASS
26,4,2,1,0,565,1,0,2,6,6,582,11,-1,0,3,0
47,1,1,1,0,0,1,0,0,21,5,676,1,-1,0,3,0
51,4,1,2,0,1612,0,0,0,16,7,384,1,182,5,0,0
45,10,1,0,0,180,1,1,2,27,8,62,2,-1,0,3,0
35,4,1,2,0,0,1,0,0,21,5,295,3,-1,0,3,0
36,4,2,2,0,876,1,0,2,23,8,241,2,-1,0,3,0
57,0,1,1,0,2137,0,0,1,8,5,132,7,-1,0,3,0
42,1,1,0,0,260,1,0,1,31,5,175,2,-1,0,3,0
32,1,1,1,1,-53,1,0,0,16,0,648,1,272,1,1,1
30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,1
36,9,1,1,0,2394,0,0,0,14,1,184,2,-1,0,3,0
43,9,1,1,0,297,1,0,0,14,10,119,3,-1,0,3,0
69,5,2,2,0,2144,0,0,0,29,5,417,1,184,4,2,1
31,9,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
35,9,1,1,0,0,0,0,0,14,5,125,2,-1,0,3,0
26,2,1,2,0,37,1,1,0,6,8,207,1,363,2,0,0
46,9,1,1,0,410,0,1,0,21,9,162,5,-1,0,3,0
30,9,1,1,0,1211,1,0,0,18,8,176,1,-1,0,3,0
33,4,2,2,0,71,0,0,0,22,1,107,6,-1,0,3,0
34,4,1,2,0,436,1,0,0,17,0,28,1,345,1,0,0
48,1,1,0,0,559,1,0,2,15,8,1231,2,-1,0,3,0
31,4,1,2,0,1170,0,0,0,20,1,200,4,-1,0,3,0
46,4,0,2,0,25,0,0,2,26,8,103,2,-1,0,3,0
40,7,1,1,0,1325,0,0,2,11,6,150,2,-1,0,3,0
39,2,1,1,0,0,0,0,0,21,9,108,7,-1,0,3,0
33,9,2,1,0,647,1,1,0,4,3,124,1,273,1,1,0
50,1,1,0,0,2142,1,0,0,29,4,309,2,224,1,1,0
84,5,0,0,0,639,0,0,1,18,8,353,3,-1,0,3,1
40,1,1,0,0,177,1,1,1,21,5,742,4,-1,0,3,0
55,4,1,2,0,236,0,0,0,4,1,200,1,-1,0,3,0
40,7,0,1,0,1959,1,0,2,30,8,177,1,-1,0,3,0
46,0,1,0,0,96,0,0,1,4,3,151,2,-1,0,3,0
43,6,2,2,0,0,0,0,2,19,6,147,1,-1,0,3,0
34,1,1,1,0,250,1,0,2,29,8,193,6,-1,0,3,0
35,9,2,1,0,126,0,0,0,22,1,112,2,-1,0,3,0
57,5,1,3,0,1621,1,0,2,19,6,108,1,-1,0,3,0
25,8,2,1,0,8,0,0,0,22,0,107,2,-1,0,3,1
32,6,1,2,0,189,1,0,2,6,6,106,2,-1,0,3,0
52,5,2,1,0,316,0,0,0,12,8,463,3,-1,0,3,0
31,6,2,2,1,-282,1,0,0,20,9,131,3,-1,0,3,0
34,4,1,2,0,-308,1,0,0,30,0,140,2,-1,0,3,0
42,9,0,1,0,248,0,0,0,19,1,163,4,-1,0,3,0
47,1,0,0,0,126,1,0,2,3,6,2456,2,-1,0,3,1
50,6,0,2,0,13,1,0,0,20,0,76,1,-1,0,3,1
30,9,1,1,0,-393,1,1,0,16,5,435,1,-1,0,3,1
33,7,2,1,0,358,1,0,0,7,8,302,1,356,3,0,0
56,9,2,2,0,917,0,0,2,9,6,306,1,-1,0,3,0
34,0,0,1,0,1268,1,0,0,15,8,259,3,-1,0,3,0
33,9,1,1,0,-163,1,1,0,8,1,502,2,-1,0,3,0
32,4,2,2,0,473,1,0,0,11,8,72,2,361,1,1,0
34,4,1,2,0,4831,1,0,0,4,3,265,1,-1,0,3,0
37,9,1,1,0,1063,1,0,0,31,5,413,2,-1,0,3,0
30,4,1,1,0,0,1,0,0,12,8,756,3,-1,0,3,0
29,1,1,1,0,424,1,1,2,14,8,241,2,-1,0,3,0
56,10,0,0,0,802,0,0,1,3,3,258,2,-1,0,3,0
31,4,1,2,0,430,1,0,0,25,5,137,16,-1,0,3,0
59,11,1,3,0,3940,0,0,2,5,6,48,2,-1,0,3,0
36,3,1,1,0,2880,0,0,2,12,6,283,1,-1,0,3,0
51,1,0,1,0,1069,1,0,2,30,8,247,2,-1,0,3,0
54,6,0,0,0,4382,1,0,1,18,8,193,4,-1,0,3,0
37,4,1,2,0,0,0,0,0,11,7,129,4,107,2,0,0
32,9,1,2,0,3939,0,0,0,8,1,209,2,-1,0,3,0
42,6,1,2,0,753,0,0,2,17,6,31,1,-1,0,3,0
29,1,1,1,0,358,0,0,0,21,5,88,5,-1,0,3,0
52,1,1,0,0,1141,1,0,0,12,8,22,5,-1,0,3,0
40,9,1,1,0,1259,0,0,2,20,8,234,5,-1,0,3,0
30,7,1,1,0,227,0,1,2,3,6,23,1,-1,0,3,0
55,2,0,1,0,538,1,0,0,7,1,353,2,-1,0,3,1
49,4,1,2,0,92,1,0,2,6,8,221,2,-1,0,3,0
33,9,1,2,0,8023,0,0,0,25,3,196,1,87,4,0,0
32,7,2,1,0,2478,0,1,0,20,9,395,1,-1,0,3,0
21,8,2,1,0,6844,0,0,0,14,1,126,3,127,7,1,0
42,9,1,1,0,440,1,0,0,3,3,13,5,-1,0,3,0
56,6,1,1,0,800,0,1,0,9,5,170,1,-1,0,3,0
39,11,2,1,0,914,0,0,2,5,6,20,1,-1,0,3,0
30,2,2,1,0,638,0,0,0,14,5,358,6,-1,0,3,0
55,5,1,1,0,159,0,0,0,28,1,159,1,-1,0,3,0
43,1,1,0,0,483,1,0,0,12,8,225,3,-1,0,3,0
53,10,1,1,0,94,0,0,0,10,1,493,1,181,14,2,1
57,5,1,1,0,1044,0,0,1,11,4,585,1,192,2,2,1
39,6,2,3,0,0,0,0,2,20,6,13,11,-1,0,3,0
56,9,0,2,0,401,1,0,1,20,9,26,1,-1,0,3,0
29,7,2,3,0,33,0,0,2,1,5,161,1,-1,0,3,0
38,1,1,0,0,506,1,1,2,12,6,122,1,-1,0,3,0
59,4,1,2,0,1881,0,0,0,19,9,456,2,-1,0,3,0
42,9,2,3,0,344,1,0,2,3,6,26,7,-1,0,3,0
46,1,1,0,0,0,1,0,2,12,8,51,9,-1,0,3,0
31,0,1,1,0,3,1,0,0,28,5,37,12,-1,0,3,0
35,7,0,1,0,221,1,0,0,14,8,150,1,360,1,0,0
50,6,1,1,0,36,0,0,0,13,1,104,10,-1,0,3,0
42,1,1,0,0,969,1,0,0,13,8,721,1,-1,0,3,0
36,7,2,1,0,760,0,0,2,20,6,9,13,-1,0,3,0
25,0,2,2,0,220,0,0,0,26,8,68,1,-1,0,3,0
42,4,2,2,0,10907,0,0,0,4,8,74,3,-1,0,3,0
27,8,2,2,0,-148,1,0,0,11,11,146,3,224,1,1,0
32,1,1,0,0,415,1,0,2,2,6,777,4,-1,0,3,1
57,4,1,2,0,1341,1,0,2,8,8,339,2,-1,0,3,0
48,1,1,1,0,865,1,0,0,13,8,78,2,-1,0,3,0
34,1,0,1,0,-566,1,0,2,26,8,248,2,-1,0,3,0
33,7,1,1,0,210,1,1,2,20,8,201,1,-1,0,3,0
26,9,2,1,0,1275,1,0,2,20,6,18,9,-1,0,3,0
50,1,1,1,0,579,0,0,0,26,1,83,4,-1,0,3,0
60,9,2,2,0,2934,0,0,0,8,1,233,2,-1,0,3,0
47,4,1,2,0,6637,1,0,0,17,0,174,2,-1,0,3,0
31,4,1,2,0,271,0,0,0,18,9,89,1,-1,0,3,0
52,9,1,2,0,0,0,0,0,9,1,145,3,94,4,2,0
36,7,1,1,0,472,1,0,2,19,6,1017,1,-1,0,3,0
43,1,1,0,0,487,1,0,2,7,8,548,2,-1,0,3,0
30,9,2,2,0,699,1,0,0,11,1,213,4,-1,0,3,0
32,1,1,1,0,150,0,0,0,5,3,210,1,-1,0,3,0
31,4,2,2,0,1130,1,0,0,17,0,224,3,74,4,0,0
29,4,2,1,0,584,1,0,2,16,6,541,19,-1,0,3,0
48,7,0,1,0,3186,0,1,0,9,0,104,1,-1,0,3,0
32,7,2,1,0,133,0,0,0,15,0,171,1,-1,0,3,1
30,3,2,2,0,868,0,0,0,7,1,387,2,-1,0,3,0
48,1,1,1,0,480,1,0,0,15,8,830,1,352,2,0,1
51,1,1,3,0,1883,1,0,2,5,8,57,1,-1,0,3,0
34,4,1,2,0,606,0,0,0,20,0,97,1,-1,0,3,1
35,1,1,1,0,603,1,0,0,17,0,474,2,-1,0,3,0
49,4,2,0,0,548,0,0,1,31,5,115,6,-1,0,3,0
36,10,1,1,0,-872,1,1,0,20,9,153,1,183,1,0,0
37,1,0,1,0,33,1,0,0,20,9,106,2,167,1,0,0
37,4,1,2,0,1689,1,0,2,29,8,645,2,-1,0,3,0
49,1,1,0,0,902,0,0,2,9,6,210,2,-1,0,3,0
44,7,0,1,0,0,1,1,2,13,8,97,1,-1,0,3,0
40,8,1,1,0,260,0,0,0,19,9,52,1,152,6,0,0
57,9,1,1,0,589,1,0,0,2,3,223,1,76,4,0,0
39,9,1,1,0,626,1,0,0,11,8,126,2,-1,0,3,0
38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
51,1,0,1,0,78,1,0,2,27,8,723,2,-1,0,3,0
27,1,2,1,0,3792,0,0,0,22,0,279,2,-1,0,3,1
38,1,2,2,0,14058,0,0,1,17,5,293,20,-1,0,3,0
30,9,2,1,0,-522,1,1,0,5,8,670,2,286,6,0,1
36,8,2,3,0,386,0,0,2,18,6,359,2,-1,0,3,0
37,10,1,1,0,1978,0,0,0,9,11,404,1,182,1,2,1
53,0,1,1,0,459,0,0,0,14,10,317,6,192,1,2,0
38,10,1,2,0,2812,1,0,0,30,0,830,1,-1,0,3,1
48,4,1,2,0,5057,0,1,0,19,9,37,1,-1,0,3,0
26,3,1,1,0,-759,1,0,0,11,5,191,1,-1,0,3,0
33,1,2,1,0,-416,1,0,2,16,8,767,2,-1,0,3,1
47,9,1,3,0,2106,1,0,2,6,8,168,1,-1,0,3,0
45,4,0,2,0,220,1,0,2,18,6,89,4,-1,0,3,0
32,1,0,1,0,0,1,0,2,2,6,746,2,-1,0,3,0
69,5,1,3,0,426,0,0,1,9,7,225,1,90,1,2,1
65,11,1,3,0,4717,0,0,1,6,1,256,1,-1,0,3,1
37,1,1,1,0,395,1,0,2,6,8,219,2,-1,0,3,0
45,1,0,0,0,0,1,0,0,21,5,211,2,-1,0,3,0
36,1,1,1,0,-206,1,0,2,8,8,177,2,-1,0,3,0
62,6,0,2,0,6,1,0,0,13,10,216,1,183,4,2,1
37,4,1,2,0,4039,0,1,0,25,5,106,2,-1,0,3,0
39,7,0,1,0,687,1,0,0,9,5,869,1,-1,0,3,1
38,9,2,1,0,-242,1,0,0,18,8,1173,3,278,6,2,1
31,4,1,2,0,582,1,0,0,15,5,58,2,-1,0,3,0
58,1,0,0,0,8218,1,0,0,31,5,124,10,-1,0,3,0
44,4,2,2,0,1424,1,0,0,8,1,201,2,-1,0,3,0
31,1,1,1,0,92,1,0,2,16,8,688,1,-1,0,3,1
33,9,2,1,0,2085,0,0,0,9,3,501,2,-1,0,3,1
36,9,2,2,0,197,0,0,0,30,0,260,1,-1,0,3,1
31,9,2,1,0,2305,0,0,0,4,1,139,1,-1,0,3,0
45,0,1,1,0,-547,1,0,2,3,6,214,2,-1,0,3,0
30,9,2,2,0,411,0,0,0,21,0,142,1,-1,0,3,0
34,1,1,1,0,584,1,0,0,18,5,154,2,-1,0,3,0
34,4,1,2,0,997,1,1,0,21,9,81,1,-1,0,3,0
39,0,0,1,0,83,1,0,0,30,5,69,6,-1,0,3,0
41,4,1,2,0,6563,0,0,0,27,1,136,8,-1,0,3,0
32,7,2,1,0,0,1,0,0,31,5,99,13,-1,0,3,0
32,4,2,2,0,0,0,0,0,21,9,9,6,-1,0,3,0
36,1,1,0,0,398,1,0,2,12,6,278,1,-1,0,3,0
35,0,1,2,0,1145,1,0,0,2,3,82,2,-1,0,3,0
32,4,2,2,0,2,1,0,0,11,11,100,2,-1,0,3,1
33,4,2,2,0,201,1,0,0,19,9,171,1,183,1,0,0
49,2,1,0,0,563,0,0,2,19,6,84,1,-1,0,3,0
35,4,1,2,0,3161,0,0,0,8,1,433,2,-1,0,3,0
31,9,1,1,0,0,0,1,0,15,5,624,6,-1,0,3,0
42,4,1,1,0,1331,0,0,0,23,5,698,2,-1,0,3,0
34,3,1,0,0,2929,0,0,0,14,1,518,2,-1,0,3,1
32,7,1,1,1,-220,1,1,0,25,5,123,2,-1,0,3,0
29,4,2,2,0,5980,1,0,2,28,8,317,1,-1,0,3,0
32,7,2,1,0,48,1,0,0,20,0,8,3,-1,0,3,0
50,3,2,3,0,0,0,0,1,28,5,118,8,-1,0,3,0
58,5,1,1,0,3382,0,1,0,28,8,294,2,309,2,0,0
59,9,1,1,0,2308,0,0,0,30,0,815,1,87,1,1,1
25,8,1,2,0,10,1,0,0,21,5,857,4,-1,0,3,1
57,7,1,1,0,162,1,0,2,5,8,174,1,-1,0,3,0
30,1,2,1,0,1073,1,0,0,5,8,1130,4,-1,0,3,0
26,7,2,1,0,1700,1,0,0,7,8,13,5,-1,0,3,0
50,7,2,0,0,148,1,0,2,7,8,198,2,-1,0,3,0
39,7,1,1,0,0,1,0,0,8,8,503,1,-1,0,3,0
45,1,1,0,0,185,1,0,0,29,4,249,3,-1,0,3,0
37,4,0,2,0,896,0,1,0,14,1,343,2,-1,0,3,0
47,1,0,0,0,1279,1,0,0,6,3,479,2,-1,0,3,0
50,9,1,2,0,199,1,1,0,3,3,116,2,253,1,0,0
40,4,1,1,0,99,0,0,0,9,3,15,5,-1,0,3,0
35,1,1,0,0,378,1,0,2,16,8,427,3,-1,0,3,0
53,4,1,2,0,15,0,0,0,20,1,921,2,-1,0,3,1
35,0,1,1,0,147,1,1,0,29,4,41,1,184,7,0,0
54,9,1,1,0,2225,0,1,0,13,1,73,2,-1,0,3,0
35,0,2,1,0,1810,1,0,0,25,8,65,2,-1,0,3,0
31,3,1,3,1,-6,0,1,1,7,5,94,2,-1,0,3,0
46,9,0,1,0,435,1,0,2,15,8,192,3,-1,0,3,0
52,4,1,1,0,335,0,0,0,21,10,411,1,182,1,0,1
34,0,0,1,0,-251,0,0,0,18,5,641,1,-1,0,3,1
46,7,0,1,0,5,1,1,0,29,4,305,2,-1,0,3,0
54,6,1,1,0,641,1,0,0,17,0,472,1,148,2,0,0
37,0,1,2,0,0,1,0,0,21,5,115,1,-1,0,3,0
39,0,1,2,0,722,0,0,1,23,0,141,1,-1,0,3,0
50,9,1,2,0,3337,1,1,1,31,5,24,14,-1,0,3,0
44,9,0,1,0,0,0,0,0,28,5,264,5,-1,0,3,0
56,0,1,1,0,1504,1,0,2,29,8,66,2,-1,0,3,0
40,7,1,2,0,35,0,0,0,3,5,318,4,317,3,0,0
36,7,1,1,0,895,1,1,2,4,6,622,1,-1,0,3,0
33,4,1,2,0,752,1,0,0,11,1,104,4,-1,0,3,0
33,1,2,1,0,1925,1,0,0,2,7,76,2,-1,0,3,0
42,7,1,1,0,-246,1,0,2,7,8,149,1,-1,0,3,0
30,6,2,2,0,901,1,1,2,16,8,601,1,-1,0,3,0
33,0,2,1,0,894,0,0,0,5,3,509,2,-1,0,3,0
26,1,2,1,0,592,1,1,2,27,8,174,1,-1,0,3,0
26,0,2,1,0,3529,0,1,0,7,11,57,2,-1,0,3,0
37,7,1,1,0,0,1,1,0,31,5,187,2,-1,0,3,0
59,5,1,0,0,0,0,0,0,5,6,493,2,-1,0,3,1
49,1,1,0,0,371,1,0,0,31,5,18,44,-1,0,3,0
33,1,2,0,0,1,1,0,0,20,0,257,1,-1,0,3,0
46,9,2,1,0,834,1,0,0,11,5,196,2,-1,0,3,0
55,2,1,0,0,298,1,0,2,8,8,144,3,-1,0,3,0
49,7,1,2,0,306,1,0,0,18,1,285,7,-1,0,3,0
51,9,1,1,0,143,1,0,2,16,8,627,1,-1,0,3,0
27,0,1,1,0,186,1,0,2,27,8,136,2,-1,0,3,0
44,9,1,1,0,5597,0,0,2,20,6,27,3,-1,0,3,0
40,7,2,1,0,1547,1,0,0,12,8,88,2,173,1,2,0
36,4,1,2,0,1852,0,0,2,8,8,362,1,-1,0,3,0
46,0,2,1,0,1790,1,0,2,5,6,214,5,-1,0,3,0
30,7,2,1,0,20,1,0,0,20,0,404,6,340,1,0,0
35,0,1,1,0,8652,1,0,2,24,6,103,6,-1,0,3,0
31,9,2,1,0,1626,0,0,0,7,8,356,2,286,3,0,0
37,0,1,1,0,749,0,0,0,21,0,219,1,-1,0,3,0
49,1,1,3,0,51,1,0,2,7,8,984,1,-1,0,3,0
27,7,2,1,1,-1,0,0,0,22,5,60,2,-1,0,3,0
32,1,1,1,0,-32,1,0,0,12,8,145,1,-1,0,3,0
70,5,0,1,0,6850,0,0,1,5,7,252,3,183,1,0,0
22,9,2,1,0,333,0,1,1,12,9,129,1,-1,0,3,0
58,1,1,1,0,-27,0,1,1,31,5,77,13,-1,0,3,0
33,1,1,1,0,932,1,0,2,21,8,226,1,-1,0,3,0
83,5,0,0,0,0,0,0,1,31,8,664,1,77,3,2,0
50,4,0,2,0,100,1,1,0,13,8,157,1,299,3,0,0
53,1,1,1,0,-626,1,0,0,9,5,205,1,-1,0,3,0
37,4,2,2,0,9,0,0,0,26,1,484,2,-1,0,3,0
55,7,0,0,0,653,0,0,2,6,6,800,1,-1,0,3,0
49,0,1,1,0,3608,1,0,2,13,9,231,1,-1,0,3,1
41,1,1,0,0,293,1,1,0,7,8,102,1,-1,0,3,0
40,4,2,2,0,36,1,0,2,27,8,240,3,-1,0,3,0
48,4,1,2,0,263,1,0,2,5,8,350,2,-1,0,3,0
27,8,2,1,0,8366,0,0,0,7,8,458,2,349,1,1,0
30,4,2,2,0,2186,1,0,2,3,6,366,1,-1,0,3,0
37,2,2,1,0,20453,1,0,1,4,8,115,1,-1,0,3,0
37,7,2,1,0,105,0,1,2,17,6,260,4,-1,0,3,0
40,1,1,1,0,440,1,0,2,5,6,327,2,-1,0,3,0
73,5,1,3,0,519,0,0,1,16,10,434,1,57,1,0,1
50,4,1,2,0,19447,1,1,0,21,9,166,1,-1,0,3,0
53,1,1,0,0,225,0,0,0,18,5,171,7,-1,0,3,0
47,1,1,1,0,2548,1,0,0,11,8,577,1,368,1,1,0
33,9,0,1,0,0,0,0,0,21,1,224,8,-1,0,3,0
50,1,1,3,0,2284,1,0,1,31,5,1088,17,-1,0,3,1
51,1,1,0,0,40,1,0,0,13,8,79,1,370,1,0,0
42,3,0,2,0,364,0,0,0,18,9,52,1,-1,0,3,0
34,9,2,1,0,174,0,0,1,11,8,259,4,-1,0,3,0
44,9,1,1,0,10888,1,0,0,5,1,163,1,-1,0,3,0
32,0,1,1,0,0,1,1,0,17,9,159,2,195,2,0,0
60,5,1,2,0,225,0,0,0,19,1,54,2,-1,0,3,0
60,5,0,2,0,2131,0,0,0,10,5,421,6,-1,0,3,0
29,1,2,1,0,-20,0,1,0,21,5,574,1,-1,0,3,1
39,4,2,1,0,36,0,0,0,29,1,70,2,-1,0,3,0
47,1,1,0,0,2642,0,0,0,13,1,310,2,-1,0,3,0
30,0,1,2,0,400,1,0,0,7,8,223,1,-1,0,3,0
31,9,2,2,0,1214,0,0,0,3,3,39,1,-1,0,3,0
34,4,2,2,0,-292,1,0,0,19,1,181,6,-1,0,3,0
51,0,1,1,0,1415,1,0,2,2,6,151,3,-1,0,3,0
38,1,1,1,0,213,1,0,2,16,6,270,15,-1,0,3,0
47,0,2,1,0,2540,0,0,0,18,9,110,5,-1,0,3,0
46,3,2,2,0,3232,0,0,1,15,6,94,2,-1,0,3,0
33,4,1,2,0,296,0,0,0,16,5,90,2,-1,0,3,0
30,4,1,2,0,42,0,0,0,25,1,115,6,-1,0,3,0
40,9,1,1,0,697,0,0,0,24,6,220,2,219,2,1,0
38,1,2,1,0,13156,1,0,0,17,0,291,4,331,1,0,0
63,5,0,1,0,1490,0,0,0,8,6,506,1,-1,0,3,1
33,4,1,2,0,150,0,0,0,21,1,151,2,-1,0,3,0
59,5,1,1,0,0,0,0,2,5,6,812,1,-1,0,3,1
29,4,2,2,0,4210,1,0,0,18,8,119,1,-1,0,3,0
54,7,0,1,0,1012,1,0,0,12,8,33,3,175,2,1,0
57,9,1,1,0,16063,1,0,2,30,8,352,3,-1,0,3,0
57,1,1,0,0,5431,1,1,2,6,8,383,1,-1,0,3,0
28,7,2,1,0,317,1,0,2,16,8,21,3,-1,0,3,0
30,9,2,1,0,4787,1,0,0,18,9,266,1,167,2,0,0
28,1,1,1,0,225,1,1,2,7,8,866,2,-1,0,3,0
45,7,0,0,0,3854,1,0,2,20,6,10,3,-1,0,3,0
29,7,0,1,0,92,1,0,0,7,8,240,1,-1,0,3,0
42,1,1,0,0,-10,1,0,2,9,8,291,4,-1,0,3,0
31,1,1,1,0,-617,1,0,2,2,6,115,2,-1,0,3,0
59,3,0,0,0,195,0,0,2,5,8,366,2,-1,0,3,0
41,1,1,0,0,1172,1,0,2,15,8,153,1,-1,0,3,0
57,3,1,1,0,0,0,0,0,22,1,197,2,-1,0,3,0
43,7,0,1,0,0,0,0,0,31,5,106,4,-1,0,3,0
30,7,0,1,0,-94,1,0,0,14,5,41,2,-1,0,3,0
26,0,2,1,0,609,0,0,1,28,4,112,1,-1,0,3,0
52,4,2,2,0,4,0,1,0,28,5,30,9,-1,0,3,0
32,2,0,1,0,1121,1,1,0,16,0,211,3,-1,0,3,0
39,4,0,2,0,355,1,0,0,25,1,313,5,-1,0,3,0
31,1,1,1,0,3653,1,1,0,21,9,252,1,168,4,0,0
83,5,0,0,0,1097,0,0,1,5,7,181,1,-1,0,3,1
34,4,1,2,0,436,0,1,0,28,5,118,4,-1,0,3,0
40,1,1,1,0,4795,1,0,0,17,0,57,1,-1,0,3,0
39,6,1,1,0,266,0,0,0,11,8,102,2,-1,0,3,0
50,10,1,1,0,3357,0,0,0,9,6,239,4,-1,0,3,1
30,9,1,2,0,101,1,1,0,7,5,187,3,-1,0,3,0
43,1,1,1,0,10910,1,0,0,15,8,66,2,-1,0,3,0
49,1,1,1,0,1568,0,0,2,21,8,206,6,-1,0,3,0
41,5,2,0,0,0,0,0,0,8,8,239,1,368,2,0,0
35,1,1,1,0,305,1,0,0,18,8,7,7,367,25,0,0
57,5,1,2,0,31,0,0,0,19,1,260,2,-1,0,3,0
29,2,1,1,0,452,1,0,2,27,8,347,1,-1,0,3,0
48,0,1,1,0,5,1,0,2,7,8,697,2,-1,0,3,0
38,2,0,2,0,7929,0,0,0,8,5,182,3,-1,0,3,0
41,2,1,0,0,39,1,0,0,21,9,549,2,-1,0,3,1
39,3,1,0,0,267,0,0,2,9,6,1151,5,-1,0,3,0
31,4,1,2,0,4945,0,0,0,11,1,445,1,-1,0,3,0
51,9,1,1,0,463,1,0,2,13,8,213,5,-1,0,3,0
35,10,2,1,0,2116,1,0,0,13,8,409,2,-1,0,3,0
45,0,0,1,0,59,1,0,0,24,5,873,8,-1,0,3,1
28,1,1,1,0,131,1,0,2,12,8,147,5,-1,0,3,0
57,5,1,1,0,107,0,0,0,14,5,85,2,-1,0,3,0
36,10,1,1,0,-35,0,0,0,30,4,339,3,-1,0,3,0
49,9,1,0,0,230,1,0,2,8,8,96,1,-1,0,3,0
34,4,2,2,0,2679,1,0,0,7,8,195,1,-1,0,3,0
65,5,1,0,0,493,0,0,0,16,10,622,1,182,1,0,0
26,7,2,1,0,256,1,0,0,4,8,101,2,-1,0,3,0
52,1,1,0,0,-133,0,0,2,5,6,96,2,-1,0,3,0
32,1,2,1,0,811,1,0,0,14,8,563,1,-1,0,3,1
33,10,1,2,0,302,1,1,0,16,0,670,1,-1,0,3,0
43,4,1,2,0,3529,1,0,0,4,1,190,3,-1,0,3,0
26,9,2,2,0,75,1,1,2,19,8,351,1,-1,0,3,0
45,9,1,1,0,999,1,0,0,20,9,215,6,188,2,0,0
30,4,2,2,0,7845,1,0,2,3,6,59,1,-1,0,3,0
37,7,0,0,0,260,1,0,0,17,0,446,2,-1,0,3,0
45,4,2,2,0,2048,1,0,0,18,10,310,1,804,1,0,1
34,4,1,2,0,1557,1,1,2,13,8,213,1,-1,0,3,0
35,7,1,1,0,505,1,1,2,27,8,371,2,-1,0,3,0
41,0,1,2,0,1536,0,0,0,4,8,54,2,-1,0,3,0
42,6,1,2,0,0,0,0,0,8,1,118,6,-1,0,3,0
48,1,1,3,0,439,1,0,0,2,3,212,1,249,2,1,0
45,11,1,0,0,44,0,0,2,11,6,81,1,-1,0,3,0
47,4,1,2,0,295,1,0,0,5,1,157,1,-1,0,3,0
37,1,1,0,0,190,1,1,2,8,8,194,1,-1,0,3,0
32,4,1,1,0,3935,1,0,2,29,8,129,2,-1,0,3,0
40,4,1,2,0,-17,1,1,0,11,8,474,1,256,1,2,1
35,9,2,1,0,175,1,0,0,29,4,219,1,246,1,0,0
31,9,2,1,0,4888,1,0,1,5,8,475,4,166,2,0,0
36,9,2,2,0,40,0,0,0,26,1,359,3,-1,0,3,0
44,4,1,2,0,4460,0,0,1,31,5,168,2,-1,0,3,0
52,0,0,1,0,98,0,1,2,19,6,148,1,-1,0,3,0
28,8,2,1,0,330,0,0,1,2,3,197,1,-1,0,3,0
45,1,1,0,0,13117,0,0,2,11,6,42,2,-1,0,3,0
38,4,1,2,0,12877,0,0,2,17,6,118,3,-1,0,3,0
39,1,1,0,0,1506,1,0,0,11,8,299,2,-1,0,3,0
28,4,2,2,0,0,0,0,1,27,8,198,2,-1,0,3,0
31,9,2,1,0,775,0,0,0,2,3,361,1,-1,0,3,0
46,1,1,0,0,258,1,0,2,27,8,217,1,-1,0,3,0
22,8,2,1,0,246,1,0,1,12,8,25,1,-1,0,3,0
49,1,2,0,0,2146,1,0,0,7,8,1516,2,353,2,1,1
44,10,1,1,0,304,1,0,2,12,8,129,2,-1,0,3,0
31,6,2,1,0,360,1,0,2,26,8,592,4,-1,0,3,0
53,1,1,0,0,3316,1,0,2,23,8,331,6,-1,0,3,0
55,4,1,2,0,6880,0,0,0,8,1,353,2,-1,0,3,0
35,9,1,1,0,2189,0,0,0,19,9,256,3,-1,0,3,0
35,1,1,1,0,5304,1,0,0,20,9,340,1,183,2,0,0
37,4,2,2,0,102,1,0,0,21,1,101,2,-1,0,3,0
50,1,1,1,0,181,1,0,0,17,0,599,2,-1,0,3,0
37,4,1,0,0,3953,1,0,0,6,0,610,2,138,1,0,0
37,1,2,0,0,6969,1,0,2,20,8,412,1,-1,0,3,0
29,4,2,2,0,572,0,0,0,16,2,314,1,195,1,2,1
31,0,2,1,0,223,1,0,0,17,0,508,1,315,11,2,0
40,9,1,1,0,-396,1,0,2,26,8,127,1,-1,0,3,0
47,7,0,1,0,164,0,0,2,5,8,212,1,-1,0,3,0
55,6,1,1,0,2678,0,1,0,18,1,151,12,-1,0,3,0
33,9,2,1,0,920,1,0,0,21,9,58,1,122,4,0,0
53,7,0,1,0,4554,0,0,0,5,3,8,6,-1,0,3,0
38,4,2,2,0,623,0,0,0,28,6,297,4,144,4,1,1
61,4,1,1,0,967,0,0,0,20,1,180,1,-1,0,3,0
43,10,0,1,0,1577,1,0,0,19,9,87,1,-1,0,3,0
42,3,1,0,0,1,1,0,1,28,5,59,5,-1,0,3,0
36,4,0,2,0,0,0,0,0,28,1,81,4,-1,0,3,0
31,9,2,2,0,1166,1,0,2,3,6,207,1,-1,0,3,0
59,4,1,3,0,3534,0,0,0,21,9,216,4,-1,0,3,0
29,1,1,0,0,200,1,0,2,30,8,322,2,-1,0,3,0
33,9,1,1,0,4790,1,0,0,20,0,137,1,272,2,0,0
44,1,1,0,0,-237,1,0,1,10,5,73,1,-1,0,3,0
43,1,1,1,0,1335,1,0,2,6,8,371,2,-1,0,3,0
