age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,CLASS
29,3,2,2,0,19,0,0,0,5,3,110,2,64,2,2,1
39,9,1,1,0,3663,0,0,0,11,1,230,3,-1,0,3,0
53,1,2,3,0,0,0,0,2,12,8,140,7,-1,0,3,0
47,1,1,1,1,-614,1,0,2,26,8,118,2,-1,0,3,0
51,9,0,1,0,2323,1,1,0,18,1,151,10,-1,0,3,0
48,1,1,1,0,425,1,0,1,9,5,693,2,-1,0,3,0
32,9,1,1,0,5122,0,0,0,13,1,31,1,-1,0,3,0
36,4,0,2,0,608,0,0,0,26,1,125,2,-1,0,3,0
50,11,1,0,0,341,1,1,0,20,0,670,4,340,2,2,1
39,0,1,1,0,607,1,0,0,12,8,454,2,364,3,0,1
31,1,1,1,0,1495,1,1,2,23,8,159,3,-1,0,3,0
49,0,1,1,0,381,0,0,0,5,1,504,2,-1,0,3,0
33,10,0,1,0,385,0,0,1,27,1,29,28,-1,0,3,0
26,4,2,2,0,1274,1,0,0,1,6,190,1,84,1,0,0
27,1,1,1,0,362,1,0,2,14,8,332,2,-1,0,3,0
51,1,1,0,0,377,1,0,1,3,3,143,4,272,1,0,0
26,0,2,1,0,802,0,0,0,30,4,77,1,2,2,1,0
45,0,1,1,0,194,0,0,0,31,5,517,4,-1,0,3,0
54,9,1,1,0,-315,0,1,0,10,5,2029,1,-1,0,3,1
49,9,1,2,0,1843,1,0,0,25,8,269,1,-1,0,3,0
47,9,1,1,0,-9,0,0,0,14,1,457,2,-1,0,3,0
42,3,1,0,0,83,0,1,0,7,1,184,1,-1,0,3,0
50,2,1,2,0,433,1,0,0,18,8,47,4,-1,0,3,0
37,0,1,1,0,-107,1,0,2,28,8,158,2,-1,0,3,0
54,1,1,0,0,4503,0,0,1,21,9,168,3,-1,0,3,0
40,7,1,1,0,51,1,0,0,11,8,50,1,-1,0,3,0
50,7,1,1,0,961,0,1,0,14,1,757,4,-1,0,3,0
57,5,1,1,0,49,1,1,0,25,1,93,4,-1,0,3,0
33,9,1,1,0,3470,0,0,0,11,1,285,2,-1,0,3,0
49,9,1,1,0,-147,1,0,0,20,0,390,1,-1,0,3,0
35,7,1,1,0,0,1,0,0,18,8,146,2,-1,0,3,0
28,1,2,1,0,0,1,0,2,28,8,386,1,-1,0,3,0
58,4,1,2,0,172,0,0,0,19,1,145,7,-1,0,3,0
31,0,2,1,0,-407,0,1,0,7,5,230,1,-1,0,3,0
36,4,0,2,0,649,0,0,0,16,5,237,2,91,1,0,0
49,1,2,0,0,1040,0,0,0,8,5,474,2,-1,0,3,0
30,10,1,1,0,142,1,0,2,20,8,350,4,-1,0,3,0
29,7,2,1,0,209,1,0,0,28,5,487,7,-1,0,3,0
50,4,1,3,0,3304,0,0,2,5,6,1009,2,-1,0,3,0
26,8,2,2,0,294,0,0,0,5,7,87,1,91,2,2,1
27,3,1,1,0,4848,1,1,1,23,5,82,3,-1,0,3,0
32,1,2,1,0,1670,1,0,0,18,8,183,1,-1,0,3,0
62,11,1,1,0,367,0,0,1,2,7,139,5,-1,0,3,0
34,1,2,1,0,13683,1,0,2,3,6,115,3,-1,0,3,0
25,0,2,2,0,1420,0,0,0,8,0,124,2,-1,0,3,0
34,4,2,2,0,340,1,0,2,3,6,633,28,-1,0,3,0
44,9,2,1,0,1679,0,0,1,20,10,718,1,-1,0,3,1
38,4,1,2,0,1198,1,0,0,2,3,63,1,-1,0,3,0
57,0,1,1,0,169,0,0,0,14,1,180,1,106,2,0,0
36,6,1,2,0,506,0,0,0,25,1,47,1,120,1,0,0
41,2,1,1,0,1249,1,0,0,9,5,391,1,-1,0,3,0
36,4,2,2,0,678,0,1,2,4,5,85,3,-1,0,3,0
27,4,2,2,0,212,1,0,0,15,8,373,1,-1,0,3,0
37,9,0,1,0,23,0,0,0,20,1,289,2,-1,0,3,0
47,4,2,2,0,4402,0,0,1,10,2,805,1,190,1,1,1
31,7,0,0,0,459,1,0,0,7,8,623,1,293,1,2,1
39,6,1,1,0,4722,1,0,2,17,6,483,1,-1,0,3,0
35,0,0,2,0,1555,1,0,2,9,8,26,2,-1,0,3,0
40,1,1,1,0,61,1,0,2,7,8,112,3,-1,0,3,0
38,4,2,2,0,0,1,0,0,17,9,213,2,-1,0,3,0
31,9,1,1,0,3706,1,0,0,20,9,129,1,-1,0,3,0
36,1,1,0,0,1177,0,0,0,15,0,330,1,311,4,2,1
53,4,1,0,0,2096,0,0,2,9,6,104,1,-1,0,3,0
59,1,1,0,0,748,0,0,2,29,8,184,1,-1,0,3,0
29,4,2,2,0,3357,0,0,0,21,5,120,3,-1,0,3,0
30,0,2,1,0,3809,1,0,2,3,6,159,4,-1,0,3,0
52,0,1,1,0,395,1,0,2,15,8,391,3,-1,0,3,0
55,1,1,1,0,1011,1,0,0,12,1,112,2,-1,0,3,0
56,1,1,0,0,420,1,0,2,9,8,76,1,-1,0,3,0
32,0,1,1,0,76,1,0,2,21,8,189,2,-1,0,3,0
24,1,1,1,0,0,0,0,2,28,8,94,1,-1,0,3,0
51,1,1,0,0,844,1,0,2,29,8,184,3,-1,0,3,0
36,4,1,2,0,1318,1,0,0,7,1,100,2,-1,0,3,0
36,9,1,2,0,167,1,0,0,28,4,57,1,-1,0,3,0
42,4,1,2,0,2187,1,0,0,17,9,525,3,-1,0,3,1
49,0,1,1,0,14440,1,0,0,21,9,60,1,-1,0,3,0
48,4,1,1,0,2294,1,0,2,26,8,251,11,-1,0,3,0
36,4,1,1,0,80,1,0,2,30,8,251,3,-1,0,3,0
48,4,1,0,0,2537,0,0,0,26,1,219,6,-1,0,3,0
30,9,1,2,0,569,0,0,0,27,1,976,12,-1,0,3,1
27,4,2,2,1,0,0,1,0,8,5,46,1,-1,0,3,0
38,2,1,2,0,0,1,0,0,18,9,185,3,-1,0,3,0
36,9,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,1
45,9,1,1,0,49,0,0,0,29,5,65,2,-1,0,3,0
44,3,1,2,0,460,0,0,2,17,6,491,1,-1,0,3,0
42,9,1,1,0,613,1,0,0,11,8,432,2,-1,0,3,0
37,2,1,2,0,7944,0,0,0,21,9,102,1,-1,0,3,0
48,1,1,1,0,1143,1,0,0,17,0,264,1,317,1,0,0
57,5,1,0,0,-464,1,0,0,4,3,75,1,190,6,0,0
44,7,1,1,0,1989,1,1,0,20,0,106,2,-1,0,3,0
48,9,1,1,0,17,1,1,0,17,9,81,1,-1,0,3,0
56,5,1,0,0,-1,0,0,0,27,1,89,23,-1,0,3,0
37,4,1,2,0,1698,1,0,2,6,6,95,2,-1,0,3,0
47,1,1,1,0,5306,1,0,2,15,8,322,1,-1,0,3,0
54,3,1,3,0,0,0,0,0,14,0,94,5,145,3,1,0
51,5,0,1,0,1679,0,0,0,12,1,417,1,365,9,1,1
47,0,1,1,0,3676,0,0,0,18,10,567,1,95,3,2,1
25,4,1,2,0,-242,1,1,0,18,8,600,4,332,4,1,1
39,7,2,1,0,471,0,0,2,15,10,5,1,-1,0,3,0
40,4,1,2,0,8902,1,0,0,14,1,464,5,-1,0,3,0
38,4,2,2,0,1704,0,0,0,1,11,222,1,-1,0,3,0
34,4,1,2,0,3050,1,0,0,13,8,469,1,-1,0,3,1
53,3,1,0,0,2581,0,0,0,15,0,99,1,-1,0,3,0
32,7,1,1,0,162,1,0,2,14,8,297,2,-1,0,3,0
35,1,1,1,0,243,1,0,0,20,0,41,3,-1,0,3,0
24,8,2,1,0,1847,0,0,0,9,2,390,1,-1,0,3,0
58,1,1,0,0,0,1,0,2,29,8,535,2,-1,0,3,0
49,4,1,0,0,3371,0,0,0,11,9,269,2,-1,0,3,1
45,7,2,1,0,1757,1,0,0,20,0,1010,3,326,1,1,0
55,4,1,2,0,171,1,0,0,8,1,73,6,-1,0,3,0
42,2,1,2,0,157,1,1,2,7,8,650,1,-1,0,3,0
28,0,1,1,0,934,1,0,2,4,5,53,2,-1,0,3,0
48,1,1,1,0,-19,0,1,2,4,5,270,1,-1,0,3,0
51,4,2,2,1,-55,1,0,0,18,1,119,6,-1,0,3,0
38,3,1,0,0,21,0,0,0,26,1,634,2,-1,0,3,0
27,1,2,1,0,14,0,0,2,14,8,72,2,-1,0,3,0
50,9,2,1,0,246,1,0,0,17,9,270,1,123,2,0,0
44,1,1,0,0,887,1,0,0,12,8,165,2,363,1,0,0
40,4,1,2,0,51,0,0,0,19,1,164,2,-1,0,3,0
29,7,2,1,0,-287,1,0,0,18,8,196,1,-1,0,3,0
34,7,1,1,0,0,1,0,0,14,5,78,4,-1,0,3,0
44,6,2,2,0,2734,1,0,0,12,8,897,4,-1,0,3,1
50,2,1,2,0,52,0,0,0,31,5,22,8,-1,0,3,0
34,4,1,2,0,2594,1,0,0,21,9,161,3,-1,0,3,0
54,5,0,0,0,22,0,0,2,20,6,23,4,-1,0,3,0
34,9,1,2,0,1611,1,0,0,11,8,490,2,-1,0,3,0
34,0,2,2,0,18,1,1,0,30,0,359,1,-1,0,3,1
52,1,1,0,0,1331,1,0,0,29,5,213,2,-1,0,3,0
60,11,1,3,0,7337,0,0,0,4,1,122,1,-1,0,3,0
39,4,2,1,0,835,1,0,2,29,8,587,4,-1,0,3,0
58,5,1,0,0,5092,0,0,2,11,6,199,6,-1,0,3,0
41,9,0,1,0,52,0,0,0,20,1,261,2,-1,0,3,0
48,9,1,1,0,10655,0,0,1,31,5,5,3,-1,0,3,0
58,4,1,2,0,1831,0,0,0,17,9,1531,1,-1,0,3,0
40,6,1,0,0,92,1,0,2,13,8,92,1,-1,0,3,0
48,4,1,2,0,586,1,1,0,6,8,179,2,-1,0,3,0
52,1,0,0,0,1758,1,0,2,15,8,41,1,-1,0,3,0
50,6,1,1,0,2061,1,1,0,29,4,197,2,244,3,0,0
25,9,2,1,0,959,0,0,0,9,5,144,5,-1,0,3,0
54,5,1,0,0,208,0,0,2,12,8,255,1,-1,0,3,0
34,7,1,1,0,-315,1,0,2,8,8,56,2,-1,0,3,0
48,4,1,2,1,-13,1,0,0,15,8,20,6,291,2,1,0
37,0,1,2,0,801,0,0,0,11,1,331,7,-1,0,3,0
66,5,1,2,0,1948,0,0,0,28,4,216,1,91,4,2,1
32,4,2,2,0,751,1,0,2,8,8,64,1,-1,0,3,0
45,1,1,1,0,784,1,1,2,3,6,34,1,-1,0,3,0
43,1,2,1,0,24,0,0,0,12,8,68,1,363,1,0,0
41,4,1,2,0,72,1,0,2,7,8,764,3,-1,0,3,0
40,9,0,2,0,1871,1,0,0,17,9,64,1,-1,0,3,0
44,7,2,1,0,1378,1,0,2,8,8,257,2,-1,0,3,0
43,1,1,0,0,188,1,0,0,12,8,58,3,347,5,0,0
30,11,2,2,0,6836,0,0,0,27,3,30,3,-1,0,3,0
32,7,1,1,0,61,1,0,0,8,5,529,5,-1,0,3,0
57,0,1,1,0,-967,1,0,1,15,8,8,7,-1,0,3,0
31,1,2,2,0,462,1,1,2,19,8,147,1,-1,0,3,0
49,11,1,1,0,0,0,0,0,28,1,173,2,-1,0,3,0
31,0,2,1,0,5527,1,0,2,21,8,132,1,-1,0,3,0
41,0,1,2,0,1287,0,0,2,16,6,286,1,-1,0,3,0
44,4,1,2,0,17361,0,0,2,18,6,476,1,-1,0,3,0
54,2,1,3,0,1956,0,0,0,19,9,221,5,-1,0,3,0
37,1,0,1,0,0,1,0,0,21,0,146,4,-1,0,3,1
34,4,1,1,0,-294,1,0,2,27,8,532,2,-1,0,3,0
43,9,1,1,0,275,0,0,0,25,1,69,6,-1,0,3,0
44,4,1,2,0,724,1,0,0,17,9,157,2,172,1,0,0
44,7,1,1,0,27,0,0,0,25,8,485,1,-1,0,3,0
53,0,0,1,0,26,1,0,0,7,8,56,1,359,1,0,0
36,9,1,1,0,191,0,0,0,31,1,69,1,-1,0,3,0
58,9,0,1,0,-123,0,0,0,5,1,131,2,-1,0,3,0
26,8,2,1,0,-147,0,0,2,4,6,95,2,-1,0,3,0
34,9,2,1,0,179,0,0,0,19,1,294,3,-1,0,3,0
55,1,1,0,0,1086,1,0,0,6,8,146,1,272,2,0,0
55,1,1,1,0,471,1,0,2,30,8,58,2,-1,0,3,0
34,2,1,2,0,105,1,0,2,28,8,249,2,-1,0,3,0
41,2,0,1,0,1588,1,1,2,20,6,10,8,-1,0,3,0
38,3,0,1,0,70,0,0,0,27,10,255,3,148,1,2,1
28,1,2,1,0,2700,0,0,0,3,3,337,4,-1,0,3,0
41,9,1,1,0,1602,1,0,0,2,6,142,1,-1,0,3,0
30,0,1,2,0,0,1,0,0,24,5,209,2,-1,0,3,0
39,9,1,3,0,839,0,0,2,30,8,825,2,-1,0,3,0
41,0,1,1,0,21515,1,0,2,5,6,87,1,-1,0,3,0
36,9,1,1,0,5902,1,0,2,23,8,219,4,-1,0,3,0
37,4,1,2,0,547,1,1,2,21,8,143,1,-1,0,3,0
59,6,1,2,0,3800,0,1,0,9,5,70,1,-1,0,3,0
26,9,2,1,0,261,1,0,2,27,8,371,2,-1,0,3,0
43,9,1,1,0,0,1,1,0,4,3,539,8,204,5,0,0
42,4,1,1,1,-34,0,0,0,5,3,176,1,-1,0,3,0
46,1,1,3,0,9328,1,0,0,5,8,725,3,-1,0,3,1
31,0,1,1,0,5,1,1,0,16,5,101,7,-1,0,3,0
43,10,1,1,0,3529,0,0,0,5,3,169,2,-1,0,3,0
48,1,2,2,0,2330,1,0,2,4,6,15,1,-1,0,3,0
41,1,1,1,0,1334,1,0,0,20,0,234,5,-1,0,3,0
32,6,1,2,0,3601,0,0,0,22,1,171,15,-1,0,3,0
45,9,1,2,0,265,0,0,0,28,1,14,3,-1,0,3,0
52,0,2,3,0,2227,0,0,0,24,3,242,2,-1,0,3,1
37,6,1,1,0,487,0,1,0,27,1,155,15,-1,0,3,0
38,1,0,1,0,0,1,0,0,11,8,580,1,173,1,0,0
36,7,2,1,0,174,1,0,2,7,8,223,2,-1,0,3,0
58,5,1,1,0,14412,0,0,0,18,9,297,1,-1,0,3,0
37,4,1,2,0,3288,0,0,0,8,1,124,2,-1,0,3,0
30,9,2,1,0,57,0,0,0,2,3,465,2,-1,0,3,0
47,9,1,1,0,2246,1,0,0,10,5,330,1,-1,0,3,0
40,9,1,1,0,4441,1,0,0,20,9,153,2,183,2,0,0
42,4,0,2,0,0,0,0,2,19,8,131,2,-1,0,3,0
71,11,1,2,0,353,0,0,0,27,4,208,1,93,2,0,0
54,1,1,1,0,448,1,1,0,5,1,98,1,-1,0,3,0
53,2,1,0,0,27,1,0,1,10,11,230,3,-1,0,3,1
33,1,0,1,0,474,0,0,0,22,5,400,2,-1,0,3,0
30,9,2,2,0,1185,1,0,0,30,0,284,1,339,1,0,0
39,7,0,1,0,282,1,0,0,17,5,243,1,-1,0,3,0
32,1,1,1,0,2,1,0,0,15,8,16,9,309,1,0,0
34,9,2,1,0,60,0,0,0,7,1,274,2,-1,0,3,0
39,6,2,2,0,3972,0,0,0,30,5,122,3,-1,0,3,0
75,5,1,1,0,26452,0,0,1,15,5,219,2,-1,0,3,0
33,0,0,1,0,818,1,1,0,16,0,301,3,-1,0,3,0
40,7,1,1,0,9374,1,0,0,21,9,7,8,185,1,0,0
37,9,1,3,0,47,0,0,2,19,6,374,3,-1,0,3,0
69,5,1,0,0,279,0,0,1,12,1,26,1,-1,0,3,0
52,10,1,0,0,20,1,0,1,28,4,172,1,-1,0,3,0
31,0,0,1,0,360,0,0,0,15,8,332,1,297,2,1,0
28,9,2,1,0,1532,0,0,0,22,8,253,1,107,5,0,0
29,4,2,2,0,1673,0,0,0,16,1,200,2,159,3,1,0
46,7,1,1,0,2420,0,0,0,19,9,405,2,-1,0,3,0
28,1,1,1,0,100,1,1,2,27,8,132,2,-1,0,3,0
41,0,1,1,0,0,0,0,2,20,6,89,1,-1,0,3,0
42,9,0,1,0,1533,0,1,0,5,1,86,1,-1,0,3,0
34,0,2,1,0,296,0,0,0,7,5,147,4,-1,0,3,0
28,1,1,1,0,2788,1,0,2,6,6,369,2,-1,0,3,1
43,4,2,1,0,109,1,0,2,27,8,64,3,-1,0,3,0
32,9,1,1,0,485,0,0,0,26,1,98,14,-1,0,3,0
33,9,2,2,0,125,0,0,1,29,1,66,2,-1,0,3,0
70,5,1,1,0,616,0,0,0,27,0,149,2,182,1,0,0
36,7,1,1,0,3064,1,0,1,26,1,240,3,107,4,0,0
53,9,1,1,0,206,0,0,0,26,1,87,6,-1,0,3,0
30,1,2,1,0,6900,0,0,0,21,9,816,1,-1,0,3,0
45,7,0,1,0,-179,0,0,2,3,5,155,2,-1,0,3,0
31,7,2,1,0,481,1,0,0,20,9,106,2,183,2,0,0
28,0,1,1,0,12,1,0,0,30,4,73,3,256,3,1,0
45,1,1,0,0,0,0,0,2,23,8,574,5,-1,0,3,0
51,4,1,2,0,176,1,1,2,1,6,8,1,687,2,0,0
53,4,1,0,0,4086,0,0,2,20,6,14,3,-1,0,3,0
40,9,1,1,0,257,1,0,2,16,8,731,4,-1,0,3,0
53,1,1,0,0,53,1,0,0,7,0,208,1,140,1,0,0
31,1,0,1,0,6,1,0,0,29,4,821,1,-1,0,3,0
30,4,1,2,0,562,0,0,0,21,1,137,4,-1,0,3,0
53,2,1,1,0,-118,1,0,2,9,8,101,3,-1,0,3,0
40,1,1,0,0,2805,1,0,0,14,8,173,6,353,23,0,0
26,4,2,1,0,565,1,0,2,6,6,582,11,-1,0,3,0
47,1,1,1,0,0,1,0,0,21,5,676,1,-1,0,3,0
51,4,1,2,0,1612,0,0,0,16,7,384,1,182,5,0,0
45,10,1,0,0,180,1,1,2,27,8,62,2,-1,0,3,0
35,4,1,2,0,0,1,0,0,21,5,295,3,-1,0,3,0
36,4,2,2,0,876,1,0,2,23,8,241,2,-1,0,3,0
57,0,1,1,0,2137,0,0,1,8,5,132,7,-1,0,3,0
42,1,1,0,0,260,1,0,1,31,5,175,2,-1,0,3,0
32,1,1,1,1,-53,1,0,0,16,0,648,1,272,1,1,1
30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,1
36,9,1,1,0,2394,0,0,0,14,1,184,2,-1,0,3,0
43,9,1,1,0,297,1,0,0,14,10,119,3,-1,0,3,0
69,5,2,2,0,2144,0,0,0,29,5,417,1,184,4,2,1
31,9,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
35,9,1,1,0,0,0,0,0,14,5,125,2,-1,0,3,0
26,2,1,2,0,37,1,1,0,6,8,207,1,363,2,0,0
46,9,1,1,0,410,0,1,0,21,9,162,5,-1,0,3,0
30,9,1,1,0,1211,1,0,0,18,8,176,1,-1,0,3,0
33,4,2,2,0,71,0,0,0,22,1,107,6,-1,0,3,0
34,4,1,2,0,436,1,0,0,17,0,28,1,345,1,0,0
48,1,1,0,0,559,1,0,2,15,8,1231,2,-1,0,3,0
31,4,1,2,0,1170,0,0,0,20,1,200,4,-1,0,3,0
46,4,0,2,0,25,0,0,2,26,8,103,2,-1,0,3,0
40,7,1,1,0,1325,0,0,2,11,6,150,2,-1,0,3,0
39,2,1,1,0,0,0,0,0,21,9,108,7,-1,0,3,0
33,9,2,1,0,647,1,1,0,4,3,124,1,273,1,1,0
50,1,1,0,0,2142,1,0,0,29,4,309,2,224,1,1,0
84,5,0,0,0,639,0,0,1,18,8,353,3,-1,0,3,1
40,1,1,0,0,177,1,1,1,21,5,742,4,-1,0,3,0
55,4,1,2,0,236,0,0,0,4,1,200,1,-1,0,3,0
40,7,0,1,0,1959,1,0,2,30,8,177,1,-1,0,3,0
46,0,1,0,0,96,0,0,1,4,3,151,2,-1,0,3,0
43,6,2,2,0,0,0,0,2,19,6,147,1,-1,0,3,0
34,1,1,1,0,250,1,0,2,29,8,193,6,-1,0,3,0
35,9,2,1,0,126,0,0,0,22,1,112,2,-1,0,3,0
57,5,1,3,0,1621,1,0,2,19,6,108,1,-1,0,3,0
25,8,2,1,0,8,0,0,0,22,0,107,2,-1,0,3,1
32,6,1,2,0,189,1,0,2,6,6,106,2,-1,0,3,0
52,5,2,1,0,316,0,0,0,12,8,463,3,-1,0,3,0
31,6,2,2,1,-282,1,0,0,20,9,131,3,-1,0,3,0
34,4,1,2,0,-308,1,0,0,30,0,140,2,-1,0,3,0
42,9,0,1,0,248,0,0,0,19,1,163,4,-1,0,3,0
47,1,0,0,0,126,1,0,2,3,6,2456,2,-1,0,3,1
50,6,0,2,0,13,1,0,0,20,0,76,1,-1,0,3,1
30,9,1,1,0,-393,1,1,0,16,5,435,1,-1,0,3,1
33,7,2,1,0,358,1,0,0,7,8,302,1,356,3,0,0
56,9,2,2,0,917,0,0,2,9,6,306,1,-1,0,3,0
34,0,0,1,0,1268,1,0,0,15,8,259,3,-1,0,3,0
33,9,1,1,0,-163,1,1,0,8,1,502,2,-1,0,3,0
32,4,2,2,0,473,1,0,0,11,8,72,2,361,1,1,0
34,4,1,2,0,4831,1,0,0,4,3,265,1,-1,0,3,0
37,9,1,1,0,1063,1,0,0,31,5,413,2,-1,0,3,0
30,4,1,1,0,0,1,0,0,12,8,756,3,-1,0,3,0
29,1,1,1,0,424,1,1,2,14,8,241,2,-1,0,3,0
56,10,0,0,0,802,0,0,1,3,3,258,2,-1,0,3,0
31,4,1,2,0,430,1,0,0,25,5,137,16,-1,0,3,0
59,11,1,3,0,3940,0,0,2,5,6,48,2,-1,0,3,0
36,3,1,1,0,2880,0,0,2,12,6,283,1,-1,0,3,0
51,1,0,1,0,1069,1,0,2,30,8,247,2,-1,0,3,0
54,6,0,0,0,4382,1,0,1,18,8,193,4,-1,0,3,0
37,4,1,2,0,0,0,0,0,11,7,129,4,107,2,0,0
32,9,1,2,0,3939,0,0,0,8,1,209,2,-1,0,3,0
42,6,1,2,0,753,0,0,2,17,6,31,1,-1,0,3,0
29,1,1,1,0,358,0,0,0,21,5,88,5,-1,0,3,0
52,1,1,0,0,1141,1,0,0,12,8,22,5,-1,0,3,0
40,9,1,1,0,1259,0,0,2,20,8,234,5,-1,0,3,0
30,7,1,1,0,227,0,1,2,3,6,23,1,-1,0,3,0
55,2,0,1,0,538,1,0,0,7,1,353,2,-1,0,3,1
49,4,1,2,0,92,1,0,2,6,8,221,2,-1,0,3,0
33,9,1,2,0,8023,0,0,0,25,3,196,1,87,4,0,0
32,7,2,1,0,2478,0,1,0,20,9,395,1,-1,0,3,0
21,8,2,1,0,6844,0,0,0,14,1,126,3,127,7,1,0
42,9,1,1,0,440,1,0,0,3,3,13,5,-1,0,3,0
56,6,1,1,0,800,0,1,0,9,5,170,1,-1,0,3,0
39,11,2,1,0,914,0,0,2,5,6,20,1,-1,0,3,0
30,2,2,1,0,638,0,0,0,14,5,358,6,-1,0,3,0
55,5,1,1,0,159,0,0,0,28,1,159,1,-1,0,3,0
43,1,1,0,0,483,1,0,0,12,8,225,3,-1,0,3,0
53,10,1,1,0,94,0,0,0,10,1,493,1,181,14,2,1
57,5,1,1,0,1044,0,0,1,11,4,585,1,192,2,2,1
39,6,2,3,0,0,0,0,2,20,6,13,11,-1,0,3,0
56,9,0,2,0,401,1,0,1,20,9,26,1,-1,0,3,0
29,7,2,3,0,33,0,0,2,1,5,161,1,-1,0,3,0
38,1,1,0,0,506,1,1,2,12,6,122,1,-1,0,3,0
59,4,1,2,0,1881,0,0,0,19,9,456,2,-1,0,3,0
42,9,2,3,0,344,1,0,2,3,6,26,7,-1,0,3,0
46,1,1,0,0,0,1,0,2,12,8,51,9,-1,0,3,0
31,0,1,1,0,3,1,0,0,28,5,37,12,-1,0,3,0
35,7,0,1,0,221,1,0,0,14,8,150,1,360,1,0,0
50,6,1,1,0,36,0,0,0,13,1,104,10,-1,0,3,0
42,1,1,0,0,969,1,0,0,13,8,721,1,-1,0,3,0
36,7,2,1,0,760,0,0,2,20,6,9,13,-1,0,3,0
25,0,2,2,0,220,0,0,0,26,8,68,1,-1,0,3,0
42,4,2,2,0,10907,0,0,0,4,8,74,3,-1,0,3,0
27,8,2,2,0,-148,1,0,0,11,11,146,3,224,1,1,0
32,1,1,0,0,415,1,0,2,2,6,777,4,-1,0,3,1
57,4,1,2,0,1341,1,0,2,8,8,339,2,-1,0,3,0
48,1,1,1,0,865,1,0,0,13,8,78,2,-1,0,3,0
34,1,0,1,0,-566,1,0,2,26,8,248,2,-1,0,3,0
33,7,1,1,0,210,1,1,2,20,8,201,1,-1,0,3,0
26,9,2,1,0,1275,1,0,2,20,6,18,9,-1,0,3,0
50,1,1,1,0,579,0,0,0,26,1,83,4,-1,0,3,0
60,9,2,2,0,2934,0,0,0,8,1,233,2,-1,0,3,0
47,4,1,2,0,6637,1,0,0,17,0,174,2,-1,0,3,0
31,4,1,2,0,271,0,0,0,18,9,89,1,-1,0,3,0
52,9,1,2,0,0,0,0,0,9,1,145,3,94,4,2,0
36,7,1,1,0,472,1,0,2,19,6,1017,1,-1,0,3,0
43,1,1,0,0,487,1,0,2,7,8,548,2,-1,0,3,0
30,9,2,2,0,699,1,0,0,11,1,213,4,-1,0,3,0
32,1,1,1,0,150,0,0,0,5,3,210,1,-1,0,3,0
31,4,2,2,0,1130,1,0,0,17,0,224,3,74,4,0,0
29,4,2,1,0,584,1,0,2,16,6,541,19,-1,0,3,0
48,7,0,1,0,3186,0,1,0,9,0,104,1,-1,0,3,0
32,7,2,1,0,133,0,0,0,15,0,171,1,-1,0,3,1
30,3,2,2,0,868,0,0,0,7,1,387,2,-1,0,3,0
48,1,1,1,0,480,1,0,0,15,8,830,1,352,2,0,1
51,1,1,3,0,1883,1,0,2,5,8,57,1,-1,0,3,0
34,4,1,2,0,606,0,0,0,20,0,97,1,-1,0,3,1
35,1,1,1,0,603,1,0,0,17,0,474,2,-1,0,3,0
49,4,2,0,0,548,0,0,1,31,5,115,6,-1,0,3,0
36,10,1,1,0,-872,1,1,0,20,9,153,1,183,1,0,0
37,1,0,1,0,33,1,0,0,20,9,106,2,167,1,0,0
37,4,1,2,0,1689,1,0,2,29,8,645,2,-1,0,3,0
49,1,1,0,0,902,0,0,2,9,6,210,2,-1,0,3,0
44,7,0,1,0,0,1,1,2,13,8,97,1,-1,0,3,0
40,8,1,1,0,260,0,0,0,19,9,52,1,152,6,0,0
57,9,1,1,0,589,1,0,0,2,3,223,1,76,4,0,0
39,9,1,1,0,626,1,0,0,11,8,126,2,-1,0,3,0
38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
51,1,0,1,0,78,1,0,2,27,8,723,2,-1,0,3,0
27,1,2,1,0,3792,0,0,0,22,0,279,2,-1,0,3,1
38,1,2,2,0,14058,0,0,1,17,5,293,20,-1,0,3,0
30,9,2,1,0,-522,1,1,0,5,8,670,2,286,6,0,1
36,8,2,3,0,386,0,0,2,18,6,359,2,-1,0,3,0
37,10,1,1,0,1978,0,0,0,9,11,404,1,182,1,2,1
53,0,1,1,0,459,0,0,0,14,10,317,6,192,1,2,0
38,10,1,2,0,2812,1,0,0,30,0,830,1,-1,0,3,1
48,4,1,2,0,5057,0,1,0,19,9,37,1,-1,0,3,0
26,3,1,1,0,-759,1,0,0,11,5,191,1,-1,0,3,0
33,1,2,1,0,-416,1,0,2,16,8,767,2,-1,0,3,1
47,9,1,3,0,2106,1,0,2,6,8,168,1,-1,0,3,0
45,4,0,2,0,220,1,0,2,18,6,89,4,-1,0,3,0
32,1,0,1,0,0,1,0,2,2,6,746,2,-1,0,3,0
69,5,1,3,0,426,0,0,1,9,7,225,1,90,1,2,1
65,11,1,3,0,4717,0,0,1,6,1,256,1,-1,0,3,1
37,1,1,1,0,395,1,0,2,6,8,219,2,-1,0,3,0
45,1,0,0,0,0,1,0,0,21,5,211,2,-1,0,3,0
36,1,1,1,0,-206,1,0,2,8,8,177,2,-1,0,3,0
62,6,0,2,0,6,1,0,0,13,10,216,1,183,4,2,1
